"STATION","NAME","DATE","ACMH","ACSH","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDFG","WDFM","WESD","WSF1","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT14","WT16","WT18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-25","   80","   70"," 1312","0.00","   73","0.0","0.0",,"93","77","  582",,"  315","   90",,,"17.2","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-26","   70","   80"," 1724","0.00","   59","0.0","0.0",,"88","75","  474",,"   90","  135",,,"16.1","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-27","  100","  100"," 1936","0.36","   38","0.0","0.0",,"87","76","  300",,"  135","  135",,,"21.9","17.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-28","   80","   90"," 0842","0.00","   55","0.0","0.0",,"90","76","  438",,"  225","  180",,,"19.5","14.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-29","   70","   60"," 1130","0.00","   93","0.0","0.0",,"93","76","  738",,"  270","  270",,,"23.0","16.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-30","   90","   90"," 2200","2.01","   55","0.0","0.0",,"90","74","  432",,"  315","  315",,,"31.1","27.1",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-08-31","  100","  100"," 1630","0.03","   35","0.0","0.0",,"86","74","  276",,"  180","  180",,,"15.0","10.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-01","   70","   80"," 1318","0.00","   51","0.0","0.0",,"79","70","  402",,"  360","  360",,,"21.9","15.0","    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-02","   10","   20"," 1636","0.00","   95","0.0","0.0",,"84","66","  738",,"  135","  135",,,"13.9","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-03","   40","   50"," 1554","0.00","   78","0.0","0.0",,"87","70","  606",,"  315","  315",,,"19.5","15.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-04","   20","   30"," 0024","0.00","   98","0.0","0.0",,"85","69","  762",,"  315","  315",,,"19.5","12.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-05","    0","    0"," 1306","0.00","  100","0.0","0.0",,"88","65","  774",,"  360","  360",,,"19.5","10.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-06","    0","    0"," 1448","0.00","  100","0.0","0.0",,"90","69","  768",,"  180","  180",,,"17.2","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-07","   60","   70"," 1636","0.00","   79","0.0","0.0",,"93","72","  606",,"  315","  270",,,"23.0","16.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-08","   40","   40"," 0142","0.00","   74","0.0","0.0",,"88","75","  564",,"   45","  180",,,"19.5","13.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-09","   50","   50"," 0942","0.00","   57","0.0","0.0",,"87","72","  432",,"   45","   45",,,"18.3","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-10","  100","  100"," 2242","0.00","   40","0.0","0.0",,"79","66","  306",,"  180","  180",,,"17.2","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-11","   60","   60"," 1618","0.00","   86","0.0","0.0",,"87","72","  648",,"  225","  180",,,"23.0","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-12","   50","   30"," 2012","0.54","   69","0.0","0.0",,"89","73","  522",,"  315","  315",,,"24.2","19.9",,,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-13","   80","   90"," 0248","0.00","   41","0.0","0.0",,"74","63","  312",,"   45","   45",,,"28.9","23.9",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-14","   90","  100"," 1136","0.00","   31","0.0","0.0",,"72","62","  228",,"  135","  180",,,"16.1","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-15","   50","   50"," 1100","0.10","   71","0.0","0.0",,"81","66","  534",,"  225","  180",,,"23.0","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-16","   60","   30"," 1724","0.10","   80","0.0","0.0",,"87","67","  594",,"  315","  315",,,"28.9","19.0","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-17","   30","   30"," 1742","0.00","   86","0.0","0.0",,"86","69","  636",,"  135","  135",,,"17.2","13.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-18","   40","   30"," 2312","0.00","   79","0.0","0.0",,"90","72","  588",,"  180","  180",,,"11.4","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-19","   60","   40"," 1324","0.02","   82","0.0","0.0",,"94","66","  606",,"  315","  315",,,"28.9","23.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-20","   60","   60"," 0012","0.00","   64","0.0","0.0",,"79","65","  468",,"   45","   45",,,"13.9","8.9",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-21","   50","   40"," 0948","0.00","   64","0.0","0.0",,"84","68","  468",,"  225","  180",,,"16.1","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-22","   80","  100"," 2006","0.25","   24","0.0","0.0",,"86","65","  174",,"  360","  360",,,"24.2","17.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-23","   70","   90"," 0736","0.00","   23","0.0","0.0",,"72","61","  174",,"   45","   45",,,"21.9","17.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-24","   70","   90"," 1642","0.00","   73","0.0","0.0",,"73","59","  528",,"  225","  270",,,"15.0","8.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-25","   10","   20"," 1630","0.00","   98","0.0","0.0",,"81","60","  708",,"  315","  360",,,"23.0","17.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-26","    0","    0"," 0212","0.00","  100","0.0","0.0",,"71","55","  720",,"   45","   45",,,"19.5","15.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-27","    0","    0"," 1542","0.00","  100","0.0","0.0",,"75","55","  720",,"  135","  180",,,"15.0","12.1","    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-28","   10","   10"," 1300","0.00","   92","0.0","0.0",,"77","58","  660",,"  315","  315",,,"32.2","23.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-29","   20","   10"," 0400","0.00","  100","0.0","0.0",,"68","50","  714",,"   45","   45",,,"16.1","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-09-30","   40","   60"," 1454","0.00","   78","0.0","0.0",,"75","52","  552",,"  180","  180",,,"20.8","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-01","   90","  100"," 2342","0.00","   16","0.0","0.0",,"75","64","  114",,"  315","  360",,,"13.9","11.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-02","   10","   30"," 1300","0.00","   99","0.0","0.0",,"74","56","  696",,"  315","  360",,,"21.9","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-03","   50","   50"," 2354","0.00","   92","0.0","0.0",,"72","50","  648",,"  180","   90",,,"16.1","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-04","   70","   80"," 0630","0.27","   32","0.0","0.0",,"69","60","  222",,"  315","  315",,,"21.9","15.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-05","  100","  100"," 1500","0.55","    2","0.0","0.0",,"66","60","   18",,"   45","   45",,,"16.1","13.0","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-06","   50","   40"," 1606","0.03","   73","0.0","0.0",,"72","55","  510",,"  315","  315",,,"26.4","17.9","    1",,"    1",,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-07","   40","   50"," 1212","0.00","   60","0.0","0.0",,"63","49","  414",,"  315","  315",,,"34.4","23.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-08","   50","   50"," 1536","0.00","   70","0.0","0.0",,"58","49","  480",,"  315","  315",,,"30.0","25.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-09","    0","    0"," 1624","0.00","  100","0.0","0.0",,"60","40","  690",,"  225","  180",,,"18.3","14.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-10","   10","   30"," 1506","0.00","   98","0.0","0.0",,"67","45","  672",,"  180","  180",,,"11.4","8.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-11","    0","    0"," 2100","0.00","  100","0.0","0.0",,"74","50","  684",,"  180","  180",,,"15.0","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-12","   10","   20"," 0724","0.00","   80","0.0","0.0",,"79","54","  546",,"  180","  180",,,"18.3","13.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-13","   60","   70"," 1542","0.00","   79","0.0","0.0",,"83","63","  540",,"  180","  180",,,"26.4","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-14","   60","   90"," 1642","0.00","   30","0.0","0.0",,"70","50","  198",,"  315","  315",,,"32.2","23.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-15","   30","   40"," 1236","0.00","   80","0.0","0.0",,"61","45","  540",,"  315","  315",,,"26.4","17.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-16","   80","   80"," 2354","0.07","   22","0.0","0.0",,"61","46","  144",,"  360","  360",,,"17.2","12.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-17","   80","   90"," 1224","0.00","   23","0.0","0.0",,"61","48","  150",,"   45","  360",,,"23.0","17.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-18","   30","   20"," 1106","0.00","   98","0.0","0.0",,"65","41","  654",,"  180","  180",,,"20.8","14.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-19","  100","  100"," 1518","0.09","   16","0.0","0.0",,"66","52","  108",,"  180","  180",,,"19.5","14.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-20","   30","   30"," 0012","0.00","   93","0.0","0.0",,"67","50","  612",,"  315","  360",,,"25.3","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-21","    0","    0"," 1312","0.00","  100","0.0","0.0",,"73","45","  660",,"  180","  180",,,"17.2","14.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-22","   20","   40"," 1724","0.00","   95","0.0","0.0",,"79","48","  624",,"  180","  180",,,"13.9","10.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-23","   60","   70"," 2230","0.05","   56","0.0","0.0",,"85","53","  366",,"  315","  315",,,"36.7","25.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-24","   10","    0"," 0012","0.00","  100","0.0","0.0",,"59","43","  654",,"  315","  315",,,"30.0","25.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-25","   20","    0"," 2336","0.00","   97","0.0","0.0",,"68","40","  636",,"  180","  180",,,"28.9","17.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-26","  100","  100"," 1800","0.01","   35","0.0","0.0",,"82","60","  222",,"  180","  180",,,"30.0","19.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-27","   10","    0"," 0006","0.09","  100","0.0","0.0",,"70","46","  642",,"  315","  315",,,"42.5","30.0",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-28","   10","   20"," 1424","0.00","   94","0.0","0.0",,"68","43","  600",,"  180","  180",,,"16.1","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-29","    0","    0"," 0830","0.00","  100","0.0","0.0",,"67","44","  642",,"  360","   45",,,"18.3","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-30","   50","   40"," 1748","0.00","   55","0.0","0.0",,"63","44","  354",,"   90","   45",,,"17.2","13.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-10-31","   30","   20"," 1854","0.00","   81","0.0","0.0",,"66","48","  516",,"  225","  360",,,"10.3","6.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-01","    0","    0"," 1412","0.00","  100","0.0","0.0",,"70","46","  636",,"  315","  315",,,"16.1","13.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-02","    0","    0"," 1212","0.00","  100","0.0","0.0",,"71","42","  630",,"  270","  360",,,"17.2","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-03","   20","   10"," 1036","0.00","   97","0.0","0.0",,"72","45","  612",,"   45","   45",,,"13.9","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-04","  100","  100"," 1618","0.02","    0","0.0","0.0",,"60","52","    0",,"  360","  360",,,"16.1","14.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-05","   50","   40"," 0424","0.00","   98","0.0","0.0",,"74","49","  612",,"  315","  315",,,"12.8","11.0",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-06","   30","   20"," 1412","0.00","   80","0.0","0.0",,"76","45","  504",,"  180","  180",,,"19.5","11.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-07","   80","   80"," 1548","0.00","   41","0.0","0.0",,"72","50","  258",,"  315","  315",,,"19.5","15.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-08","   70","  100"," 0754","0.00","    0","0.0","0.0",,"59","45","    0",,"  360","  315",,,"21.9","15.0",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-09","    0","    0"," 1406","0.00","  100","0.0","0.0",,"65","39","  618",,"  180","  180",,,"16.1","13.0","    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-10","   50","   40"," 2248","0.00","   61","0.0","0.0",,"66","44","  372",,"  135","  135",,,"12.8","8.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-11","   60","   70"," 0724","0.04","   35","0.0","0.0",,"66","53","  216",,"   45","  180",,,"9.2","6.0","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-12","   90","  100"," 1612","0.00","    0","0.0","0.0",,"64","50","    0",,"   90","   90",,,"17.2","12.1","    1","    1",,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-13","  100","  100"," 1706","0.00","    0","0.0","0.0",,"57","50","    0",,"  135","  135",,,"18.3","12.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-14","   70","   60"," 1006","0.00","   67","0.0","0.0",,"69","53","  408",,"  180","  180",,,"27.5","19.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-15","  100","  100"," 1806","0.11","    0","0.0","0.0",,"65","52","    0",,"  360","  360",,,"16.1","12.1",,,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-16","  100","  100"," 1330","0.03","    0","0.0","0.0",,"52","48","    0",,"  360","   45",,,"19.5","16.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-17","  100","  100"," 1848","0.50","    0","0.0","0.0",,"61","48","    0",,"  180","   45",,,"19.5","14.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-18","   30","   10"," 1348","0.14","   84","0.0","0.0",,"68","48","  504",,"  315","  315",,,"25.3","17.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-19","   30","   60"," 1224","0.00","   79","0.0","0.0",,"57","40","  468",,"  360","  315",,,"16.1","12.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-20","   40","   70"," 0936","0.00","   99","0.0","0.0",,"55","39","  588",,"   45","   45",,,"16.1","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-21","   80","   90"," 2130","0.00","   20","0.0","0.0",,"55","41","  120",,"   45","   45",,,"19.5","14.1",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-22","  100","  100"," 0348","0.00","    0","0.0","0.0",,"47","43","    0",,"  360","  360",,,"16.1","12.1",,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-23","  100","  100"," 1936","0.12","    0","0.0","0.0",,"52","44","    0",,"  180","  180",,,"20.8","14.1","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-24","   60","   30"," 1200","0.00","   68","0.0","0.0",,"61","46","  402",,"  315","  315",,,"38.0","25.9","    1","    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-25","   90","  100"," 1118","0.00","   11","0.0","0.0",,"46","43","   60",,"  270","  315",,,"31.1","19.9",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-26","  100","  100"," 0136","0.08","    8","0.8","0.0",,"48","34","   42",,"  315","  315",,,"19.5","13.0",,,,,,,,,,,,"    1"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-27","  100","  100"," 1348","0.81","    0","2.3","3.0",,"38","34","    0",,"   45","  360",,,"19.5","15.0","    1",,,"    1",,,,,,,"    1","    1"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-28","  100","  100"," 2012","0.00","    0","0.0","1.0",,"50","37","    0",,"  315","  315",,,"28.9","23.0","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-29","   90","  100"," 2136","0.46","    0","0.0","0.0",,"47","34","    0",,"  315","  315",,,"20.8","15.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-11-30","   90","  100"," 1924","0.00","   18","0.0","0.0",,"55","38","  102",,"  315","  180",,,"11.4","10.1","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-01","   30","   40"," 1018","0.00","   87","0.0","0.0",,"51","37","  504",,"   45","   45",,,"15.0","11.0",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-02","   60","   70"," 2312","0.00","   52","0.0","0.0",,"57","35","  300",,"  360","   45",,,"15.0","10.1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-03","   80","  100"," 1324","0.19","    0","0.0","0.0",,"56","43","    0",,"  180","  135",,,"19.5","17.0","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-04","  100","  100"," 1036","0.74","    3","0.0","0.0",,"73","50","   18",,"  225","  225",,,"36.7","23.9","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-05","   60","   90"," 0806","0.38","   17","0.0","0.0",,"53","44","  102",,"  315","  315",,,"17.2","12.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-06","   10","   30"," 0230","0.00","   97","0.0","0.0",,"59","39","  558",,"  180","  180",,,"10.3","6.9","    1",,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-07","   70","  100"," 1942","0.00","   20","0.0","0.0",,"58","39","  114",,"  180","   45",,,"10.3","6.9",,,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-08","  100","  100"," 1436","0.16","    5","0.0","0.0",,"74","55","   24",,"  180","  180",,,"34.4","21.9","    1",,,,,,,"    1",,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-09","   90","  100"," 2100","0.83","    0","0.0","0.0",,"69","33","    0",,"  315","  315",,,"40.3","31.1","    1",,,,,,,,,,"    1",
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1978-12-10","    0","   10"," 0848","0.00","   65","0.0","0.0",,"36","25","  372",,"  315","  315",,,"32.2","23.0",,,,,,,,,,,,
